start_node,end_node,name,length
61327121,7641829757,Windsor Street,35.46
61327122,61318589,Pearl Street,73.486
61327122,7884019581,Franklin Street,132.433
61327276,61327096,Magazine Street,74.356
4441550154,61332865,Pilgrim Street,4.271
4441550154,540399260,Pilgrim Street,22.659
6868617311,6868617312,Main Street,30.974999999999998
6868617312,8602936356,Main Street,22.32
6868617313,61328079,Main Street,10.635
1705821939,1705822843,Albany Street,52.884
1705821939,61321602,Albany Street,7.212
61327635,2694721006,Danforth Street,10.61
61327635,1986708487,Memorial Drive,134.007
61327663,6114648253,Brookline Street,10.734
61327663,6114648252,Valentine Street,4.707
12118346051,9234097176,Tudor Street,29.634
12118346051,7163354739,Tudor Street,31.809
8522166094,61326972,Land Boulevard,36.997
61327823,11749286108,Danforth Street,23.32
61327823,2694721006,Danforth Street,55.502
61327823,7887231878,Amherst Alley,9.237
436587028,61283361,Ames Street,148.22699999999998
436587028,2292050356,Ames Street,7.257999999999999
1705822843,1705822849,Albany Street,8.634
1705822843,1705821939,Albany Street,52.884
1705822849,1705822880,Albany Street,31.646
1705822849,1705822843,Albany Street,8.634
61328012,3577801305,Amherst Street,17.577
61328012,3577801304,Carleton Street,8.222
61328012,6755418782,Amherst Street,21.224
61328014,61328016,Brookline Street,17.232
